; name
1647;Ngoungouo
1648;Ngungŭo
1649;Ngongou
1650;Nyabissou
1651;Bissambo
1652;Bissombo
1653;Maka
1654;Maka
1655;Mwoutessi
1656;Medum
1657;Medoum
1658;Boussia
1659;Yambora
1660;Bonano
1661;Banano
1662;Ndūa
1663;Ndoua
1664;Bamenda Division
1665;Mezam
1666;Tuml
1667;Bukamba
1668;Ngome’s
1669;Ndokbaemb
1670;Ndokbaem
1671;Eumba
1672;Eoumba
1673;Molongo
1674;Village Molongo
1675;Mulongo
1676;Mbosso
1677;Guisse
1678;Binge
1679;Kona
1680;Ngatto
1681;Biloum
1682;Zoulabod
1683;Soulabot
1684;Usŭlabōt
1685;Zoulabot
1686;Mbomisum’s
1687;Komokouma
1688;Komokūma
1689;Kamakouma
1690;Lŏng
1691;Etat
1692;Ngala
1693;Massŭk
1694;Mpan
1695;Soulabod
1696;Mapea’s
1697;Zoulabod
1698;Ssulabod’s
1699;Besan
1700;Besam
1701;Ndi’s
1702;Kungo
1703;Koungo
1704;Doyaya
1705;Ngouambang
1706;Nguambang
1707;Bombingwe
1708;Bombingue
1709;Eboundja
1710;Ebonja
1711;Great Batanga
1712;Gross Batanga
1713;Abafun
1714;Abafu
1715;Abahun
1716;Mwe
1717;Mfe
1718;Jessom
1719;Yessom
1720;Matomb
1721;Massok
1722;Vapinda
1723;Ekokbatindi
1724;Dongo Villages
1725;Dongo
1726;Bancoy I
1727;Dioula
1728;Assip
1729;Ahip
1730;Assehip II
1731;Beka
1732;Mbali
1733;Ngoum
1734;Tigoun
1735;Kosso
1736;Kossa
1737;Nboni
1738;Bouni
1739;Dialem
1740;Mwine
1741;Mwula
1742;Bidoue
1743;Bidou III
1744;Itunde
1745;Itunde
1746;Mbenjou
1747;Mbrhim
1748;Bouanjo
1749;Bouandja
1750;Bombiong
1751;Bembiong
1752;Bemblong
1753;Asŭk
1754;Asouk
1755;Efoulen
1756;Efoulen
1757;Nkoandok
1758;Mapfondou
1759;Mimpfundu
1760;Mimpfoundou
1761;Mafoundou
1762;Banbungo
1763;Baba
1764;Babessi
1765;Acha Tugi
1766;Lue
1767;Ader
1768;Kouala
1769;Zakbayeme
1770;Song-Sag
1771;Atok-Boga
1772;Ngobayang
1773;Ngóbajang
1774;Milli
1775;Ngoyong
1776;Maan
1777;Yanda
1778;Demba II
1779;Ndemba II
1780;Mandzou
1781;Bokindja
1782;Bakindja
1783;Nyamkimbi
1784;Letz
1785;Ngĭlabo
1786;Nguilabo
1787;Banion
1788;Tikondi
1789;Jesok
1790;Adjab
1791;Ocean
1792;Buambe
1793;Mbout
1794;Makalat
1795;Nkouemvom
1796;Makok
1797;Makom
1798;Mengoum
1799;Nebasso
1800;Mabosso
1801;Kassamba
1802;Nkouambo
1803;Kuambo
1804;Kouambo
1805;Koumbinzik
1806;Eloun
1807;Minkan
1808;Minkam I
1809;Atinzam
1810;Mvongo
1811;Mwongo
1812;Awānje
1813;Wolabe
1814;Lulaba
1815;Ngoane
1816;Bissyang
1817;Mabange
1818;Mabangue
1819;Assam-Ossou
1820;Bindeme
1821;Bindam
1822;Akonangi
1823;Mbam-Essaobam
1824;Medjum
1825;Meydoum
1826;Aban
1827;Bisam
1828;Okpweng
1829;Nkolenyen
1830;Eboma
1831;Touki
1832;Diampiel
1833;Kombo
1834;Ndimuko
1835;Nkolbomo
1836;Djidi
1837;Ambangua
1838;Pana I
1839;Nguiemo
1840;Garoua
1841;Epi
1842;Mbek
1843;Etinachong
1844;Erima’s
1845;Ntong
1846;Nton
1847;Nschi
1848;Alum
1849;Njabesan
1850;Nyabesam
1851;Ngabesam
1852;Minkan
1853;Mekan
1854;Maameniyne
1855;Ngonobok
1856;Ngonabok
1857;Biniyna
1858;Ondogadjap
1859;Nkan
1860;Meys-Centre
1861;Meyo
1862;Nkooemvong
1863;Nkolemwong
1864;Meodjimi
1865;Mendjimi I
1866;Mvangan
1867;Bouikoung
1868;Belita
1869;Nkolyoup
1870;Ndonku
1871;Ndonkou
1872;Ndoukou
1873;Malane
1874;Malan
1875;Bidjang
1876;Mejĭla
1877;Nkolelang
1878;Dja
1879;Bifod
1880;Mimbang
1881;Mimkang
1882;Majomessi
1883;Essongwout
1884;Emviang
1885;Lala
1886;Adikomama
1887;Goaningpum
1888;Goaningpoum
1889;Goamiboum
1890;Selang
1891;Nkondong
1892;Bivong
1893;Engoudou
1894;Ebamina
1895;Akonba
1896;Apfede
1897;Ngbwassa
1898;Ebuman
1899;Fbuman
1900;Malem
1901;Malen
1902;Awada-Gazi
1903;Bello
1904;Boroungo
1905;Bateka
1906;Yanga
1907;Mambale
1908;Ngoula
1909;Ngula
1910;Zoulabot
1911;Sulabōt
1912;Soulabot
1913;Kul’s
1914;Nkondong
1915;Moapak
1916;Massia
1917;Massiang
1918;Massian
1919;Kalo’s
1920;Nyenge
1921;Njenge
1922;Mayus
1923;Mayous
1924;Majus
1925;Garoua-Kommanda
1926;Garoua-Commanda
1927;Bakossi
1928;Boye
1929;Metzinavine
1930;Maoua
1931;Meuzion
1932;Ngonga
1933;Ndoumbi
1934;Doumbi
1935;Betoungou
1936;Betŭge
1937;Njassi
1938;Nyassi
1939;Nyasi
1940;Kounga
1941;Dimakou
1942;Bakombo
1943;Mosso
1944;Mboa
1945;Ndimbo
1946;Boumba
1947;Makourem
1948;Malantouan
1949;Malamtoum
1950;Irngileng
1951;Irnguilang
1952;Irnguileng
1953;Masabay
1954;Massabey
1955;Mavoum
1956;Moudougoua
1957;Lorina
1958;Sidim
1959;Nah
1960;Kotchou
1961;Sagna
1962;Diamboutou
1963;Nkwabang II
1964;Totcha I
1965;Mbing II
1966;Totcha II
1967;Metsam II
1968;Metsam III
1969;Njeghang II
1970;Neghang II
1971;Metchou I
1972;Metchou II
1973;Lekwet II
1974;Djoua II
1975;Popin I
1976;Popin II
1977;Kamkop II
1978;Toungang II
1979;Tchitchap I
1980;Koptchou I
1981;Toungang II
1982;Nembouo I
1983;Nembouo II
1984;Mekoo I
1985;Mekoo II
1986;Njinga II
1987;Meta I
1988;Meta II
1989;Lekwet I
1990;Banefo
1991;Bajangam
1992;Bameka
1993;Tapouzi
1994;Ofam
1995;Bawang
1996;Bahouan
1997;Tsela’ I
1998;Tchum I
1999;Mboum II
2000;Tchunkang II
2001;La’angou I
2002;Ribao
2003;Njeghang I
2004;Metsam I
2005;Njeleng I
2006;Mbing I
2007;Neghang I
2008;Nkwabang I
2009;Njinga I
2010;Djeleng II
2011;Poueuch
2012;Tscheboa
2013;Cheboa
2014;Tsela’ II
2015;La’angou II
2016;Bangwa
2017;Bangoa
2018;Fondji II
2019;Fossett
2020;Mendiou
2021;Sŭru
2022;Djoa
2023;Tonkou
2024;Sandawadjiri
2025;Ngomma
2026;Kossoumo
2027;Kósumo
2028;Kosoumo
2029;Badudi
2030;St Paul
2031;Pouchant
2032;Mokoouassi
2033;Moundoun Kao
2034;Ba-Sira
2035;Maham III
2036;Nyu I
2037;Nekan I
2038;Nekwan I
2039;Madoum I
2040;Djeleng III
2041;Njeghang IV
2042;Njeghang III
2043;Tchunkang I
2044;Meja I
2045;Meja II
2046;Ndang II
2047;Tchum II
2048;Nkang I
2049;Mboum I
2050;T’honta II
2051;Tsoungwi II
2052;Matari
2053;Ndabakora
2054;Nassa Ouro
2055;Ndiam Badi
2056;Djambati
2057;Diambati
2058;Gakawa
2059;Manaouatchi
2060;Itu
2061;Badjari Toumbingel
2062;Tumbingel
2063;Ekundukundu I
2064;Ekundokundo
2065;Gatougel
2066;Gatougal
2067;Kekpani
2068;Kekpam
2069;Kepani
2070;Badschama
2071;Bachama
2072;Mblishe
2073;Mbilishi
2074;Blische
2075;Turua
2076;Joko
2077;Klein Batanga
2078;Little Batanga
2079;Yatu
2080;Jatu
2081;Yangkonsog
2082;Yankouzok
2083;Kontscha
2084;Koncha
2085;Mboussa
2086;Bambia
2087;Dume
2088;Dume-Station
2089;Bamunkumbit
2090;Mbalmajo
2091;Mbanga
2092;Banjo
2093;Mengang
2094;Mangóng
2095;Ngodi
2096;Bertua
2097;Gamane
2098;Bertoua
2099;Manoca
2100;Hakirvia
2101;Bondjali
2102;Njombo
2103;Ndogo Mongo
2104;Ndogtounga
2105;Lelodorf
2106;Lolodrof
2107;Sambolabo
2108;Sambolab
2109;Akom
2110;Konbo Epaka
2111;Konbo Dimbo
2112;Mbandjock
2113;Longuy
2114;Longuyi
2115;Longi
2116;Bafiā Ngitakuba
2117;Mouhengoue
2118;Sangmelina
2119;Komboul
2120;Kombeul
2121;Kombele
2122;Bnagam
2123;Ebonga
2124;Ntwi
2125;N’Dui
2126;Molundu
2127;Muankoo
2128;Mouangko
2129;Nguila
2130;Tipane’s
2131;N’Guila
2132;Bankin
2133;Kimi
2134;Bamkim
2135;Bamkin
2136;Nga’s
2137;Bengbia
2138;Bangebīs
2139;Benghia
2140;Ngūlemakong
2141;Niangaru
2142;Kongok
2143;Kongak
2144;Doumba
2145;Ndikinemeki
2146;Binganga
2147;Binnjal
2148;Akomolinga
2149;Golim
2150;Kambō’s
2151;Bangui
2152;Fang Bikan
2153;Meiganda
2154;Betare
2155;Betaye-Oya
2156;Longmahi
2157;Niloukou
2158;Babimbi
2159;Ajŏs
2160;Ebolova
2161;Konbo Dongo
2162;Ngaundere
2163;Lobethal
2164;Baturi
2165;Dengdend
2166;Kampo
2167;Campo Aka
2168;Tsedek
2169;Tsedok
2170;Bilo’s
2171;Djidoma
2172;Oudayay
2173;Nyaminyami
2174;Niam Yami
2175;Bosgoye
2176;Douzeye
2177;Douseye
2178;Mijivin
2179;Mūri
2180;Mouri
2181;Diafka
2182;Daftaka
2183;Dukuj
2184;Tschatibali
2185;Kalac
2186;Boudoum
2187;Saouringhoua
2188;Bwili
2189;Ouro Mansout
2190;Dzaoura
2191;Dzaora
2192;Djaoura
2193;Amkindine
2194;Nasarao
2195;Goudoul
2196;Goudal
2197;Djinglia
2198;Kassel
2199;Ndoula
2200;Bigidi
2201;Biguidi
2202;Goungourga
2203;Komboum
2204;Minavaho
2205;Gamboula
2206;Mayo Oudo
2207;Chede
2208;Shede
2209;Tulus
2210;Ndou
2211;Amadou
2212;Kourgul
2213;Kourgi
2214;Hambaka
2215;Cheloba I
2216;Ousada
2217;Guesch
2218;Zabikouroum
2219;Malmadja
2220;Nigue
2221;Djabad
2222;Djabrari
2223;Masaki
2224;Maadina
2225;Waza Lareski
2226;Ngalbiwa
2227;Sarasara
2228;Sina
2229;Boutare
2230;Butare
2231;Nana’s
2232;Yabi
2233;Tabuā
2234;Mbera
2235;Katil
2236;Dabongo
2237;Nyambaka
2238;Lokoli
2239;Mbula
2240;Mbula’s
2241;Gandinang
2242;Kumbo
2243;Kombo
2244;Boka
2245;Dzertoro
2246;Ndayang
2247;Ndoyo
2248;Ganngui
2249;Mbarrang
2250;Mbannang
2251;Barki
2252;Beka Congo
2253;Sambolabo
2254;Lebou
2255;Yatounou
2256;Baturi
2257;Oussanda
2258;Petit Douala
2259;Douala
2260;Gazinguet
2261;Lahore
2262;Boum-de-Fom
2263;Makep
2264;Maneng
2265;Rumde Makang
2266;Manan
2267;Djerendi
2268;Bantadji
2269;Bantaji
2270;Pokor
2271;Pokar
2272;Gamba
2273;Yarimbang
2274;Ndeng
2275;Adamoua
2276;Sokounga
2277;Sukonja
2278;Jakotondu
2279;Balam
2280;Duwu-Sadoniako
2281;Dourou
2282;Gaoundamji
2283;Tourngol
2284;Tourningol
2285;Gaoudamji
2286;Massette
2287;Dennma
2288;Ouak
2289;Yet
2290;Jet
2291;Isa’s
2292;Soang
2293;Soanc
2294;Bakane
2295;Alhadji
2296;Gankoryanga
2297;Gan Korianga
2298;Antoa
2299;Souroko
2300;Gamboukou
2301;Gongassao
2302;Gangassaou
2303;Dom
2304;Mbadji
2305;Binndiba
2306;Dŭgŭdŭgu
2307;Ngori
2308;Māo-Tube
2309;Labare-Tingere
2310;Yori
2311;Bangougni
2312;Sarbo-Manga
2313;Tsada
2314;Tchada
2315;Tsadsa
2316;Sadsa
2317;Woguena
2318;Batu
2319;Batóu
2320;Belacha-Mbere
2321;kenzu
2322;Kentzou
2323;Lolo
2324;Ouassin
2325;Lugere
2326;Kaigamatekel
2327;Kombouro
2328;Dourou
2329;Toumbang
2330;Fumbāng
2331;Foumbang
2332;Alte Fakt Delele
2333;Kombo
2334;Gayioau
2335;Gadjwan
2336;Gayivayo
2337;Gayivao
2338;Bas-Banyo
2339;Dodo
2340;Tukorua
2341;Tukurūa
2342;Takoura
2343;Gandou
2344;Kemes
2345;Songolong
2346;Maharba
2347;Serki Baka
2348;Babadjon
2349;Mambal I
2350;Gumbĭla
2351;Gombila
2352;Gumbela
2353;Molombo
2354;Sandji
2355;Godo
2356;Sogolo
2357;Sanguali
2358;Ndanko
2359;Mbanga
2360;Moamti
2361;Mbamti
2362;Niagoum
2363;Mbamti
2364;Pezer
2365;Gaukoumboum
2366;Gaukumbal
2367;Gamkoumbon
2368;Gindigina
2369;Gili
2370;Jiri
2371;Sabongari
2372;Kinguing
2373;Baria Godjo
2374;Bara Godio
2375;Mougwou
2376;Folefok
2377;Fotochi
2378;Fokouenki
2379;Nsinla
2380;Nzinfon
2381;Tifel
2382;Gan
2383;Gobbigere
2384;Gobdigere
2385;Bachao
2386;Basheo
2387;Bascheo
2388;Djornomo
2389;Kounov
2390;Mamaleu
2391;Katouo
2392;Baboutcha-Ngaleu
2393;Youteu
2394;Bassou
2395;Bahouok
2396;Demasa
2397;Demssa
2398;Fopouanga
2399;Bankouop
2400;Kassang
2401;Bamana
2402;Fonti
2403;Lomgou
2404;Fontsa
2405;Fohouen
2406;Nasarao
2407;Dala
2408;Oala
2409;Leidgulda
2410;Leidegoulda
2411;Garua
2412;Garoua
2413;Soukki
2414;Ouro Bobo
2415;Pomla-Manga
2416;Plomba Mangua
2417;Cashiga
2418;Gashiga
2419;Ouro Djidjoura
2420;Gunschĭgi
2421;Gounschigi
2422;Goundjouki
2423;Goundehigui
2424;Alis
2425;Messa
2426;Meso
2427;Mayo Yeram
2428;Sang I
2429;Sang II
2430;Keleng I
2431;Keleng II
2432;Leng I
2433;Ngoua I
2434;Tchang I
2435;Tchang III
2436;Sengbe
2437;Mbantim-Bang
2438;Aman
2439;Gajama
2440;Adzimtang
2441;Shebon
2442;Cheke
2443;Dankali
2444;Nassarao
2445;Piloa
2446;Pitowa
2447;Goulet
2448;Oindjara
2449;Boula-Ibi
2450;Lamoiguel
2451;Louggahori
2452;Kala
2453;Dobaren
2454;So-Djay
2455;Ba Bouri
2456;Boor
2457;Balda
2458;Dourbey
2459;Katiau
2460;Bassoum
2461;Bossum
2462;Kabouma
2463;Lougga Djabbet
2464;Kanarou
2465;Mareille
2466;Bouzoubouzou
2467;Makan
2468;Fīgil
2469;Ouro Malloum
2470;Sidiki
2471;Saint Francis Xavier
2472;Daniels Cove
2473;Snake
2474;Taltson River
2475;Talston River
2476;Prince William
2477;Inganish
2478;Niganishe
2479;Morricetown
2480;Saint Maurice
2481;Hylands Post
2482;Chipewyan
2483;Spurell Harbour
2484;Igluligaarjuk
2485;Chesterfield
2486;Spurrell Harbour
2487;Fort Graham
2488;Lower La Barge
2489;Ottawa
2490;Turner
2491;Barrett Lake
2492;Pools Harbor
2493;Romaine
2494;Drummondville East
2495;Drummondville-Ouest
2496;Lake Harbor
2497;Lake Harbour
2498;Bellakula
2499;Strasbourg
2500;Princes Lake
2501;Bow
2502;Goat
2503;Askow
2504;Rosethern
2505;Bell Island
2506;Leon
2507;Beachberg
2508;Chicoutimi
2509;Berthier
2510;Berthier-en-Bas
2511;Birch
2512;Credition
2513;Chippewa
2514;Gibson’s Landing
2515;Holland
2516;Whiskey Gap
2517;Cowell
2518;Arctic Red River
2519;Pilleys
2520;Saint Malachie
2521;Sainte Claire
2522;Saint Zacharie
2523;Saint Pamphile
2524;Girardville Centre
2525;Guysboro
2526;Merigomishe
2527;Garthby
2528;Garthby Station
2529;Keene
2530;Kinnears Mills
2531;Figuery
2532;Forbes Depot
2533;Chambly Fort
2534;Fort-Chambly
2535;Fox River
2536;Parrsborough
2537;Saint Helier
2538;Grand Etang
2539;Degelis
2540;Grifon
2541;Griffon
2542;Griffins
2543;Anse au Griffon
2544;Griffin
2545;Griffin Cove
2546;Sorel
2547;Sabie River
2548;Port Matoon
2549;Montbray Township
2550;Mont-Carmel
2551;Ile Cacouna
2552;Isle-Perrot
2553;Sainte Jeanne
2554;Isle-Maligne
2555;Isle Maligny
2556;Morisset
2557;Scott Junction
2558;Sellars
2559;Shefford
2560;Shefford County
2561;Ham
2562;Harricanaw Ouest
2563;Harrington East
2564;Hervey
2565;Hervey Junction
2566;Mount Orford
2567;Noranda
2568;Honfleur
2569;Sainte-Monique, Lac-Saint-Jean
2570;Saint Monique Lac Saint Jean
2571;Naudville
2572;Rugged Island
2573;Lockepor
2574;Ragged Island
2575;Peake Station
2576;Peake
2577;Metaghan
2578;Sommerville Center
2579;Green Cove
2580;Maitland
2581;Emerald
2582;Cape Fourchu
2583;Clarkes Harbour
2584;Fancamp Township
2585;Hauy Township
2586;West Passage
2587;Barrington Head
2588;Ivugivik
2589;Notre-Dame-d’Ivugivic
2590;Fort-Rupert
2591;Rupert House
2592;Woods Harbour
2593;Lower Wood Harbour
2594;Lower Woods Harbor
2595;Tusket Wedge
2596;Pubnice
2597;West Pubnice
2598;Wellington Station
2599;Amirault Hill
2600;Saglouc
2601;Sugluk
2602;Shelburne Harbour
2603;Lobo Township
2604;Saint-Sauveur-des-Monts
2605;Saint-Simon-de-Rimouski
2606;Povungnituc
2607;Povungnetuk
2608;Puvirnituq
2609;Villers
2610;Saint-Venand-de-Hereford
2611;Saint Prosper
2612;Saint-Prosper
2613;L’Echourie
2614;Saint-Maurice
2615;Saint-Michel
2616;Saint-Philippe-de-Laprairie
2617;Saint-Philippe
2618;Ville Saint Pierre
2619;Saint Placide
2620;Saint Romald
2621;Saint-Romuald-d’Etchemin
2622;Politimore
2623;Pond des Ormes
2624;Sqatteck
2625;Squatteck
2626;Stanstead
2627;Frankville
2628;Larry River
2629;Mosers River
2630;Ancienne Lorette
2631;Notre-Dame-de-Lorette
2632;L’Ancienne Lorette
2633;Boloeil
2634;Beloeil Village
2635;Bic
2636;Beaurivage
2637;Lac-Meach
2638;Meech Lake
2639;Lacorne
2640;Lac-Saint-Jean-Ouest
2641;Obiduan
2642;Obijuan
2643;Old Harry
2644;Meach Lake
2645;Metabechuoan
2646;Metabetchouan
2647;Metis Beach
2648;Missisquoi
2649;Missisquoi County
2650;Laurier
2651;Laprairie
2652;Laprairie County
2653;Mann Settlement
2654;Martin River
2655;Sainte Marthe de Gaspe
2656;Bissett
2657;Chetican
2658;Chetacan
2659;Eastern
2660;Margaree
2661;Saint Jogues
2662;Smith’s
2663;Saint Damase
2664;Saint Edwidge
2665;Saint Evariste
2666;Saint Francis de Assise
2667;Saint Giles
2668;Saint Godefroi
2669;Dawson City
2670;Canaan
2671;Great Shemogue
2672;Bristol
2673;Egnell’s
2674;Egnelle
2675;Egnell
2676;Porter Landing
2677;Porter’s
2678;Clare
2679;Pointe-de-l’Eglise
2680;Port Borden
2681;Whites Brook
2682;Pointe au Sapin
2683;Point Sapin
2684;Hampstead
2685;Amprior
2686;South Joggings
2687;Joggin Mines
2688;South Joggins
2689;Rustico
2690;Charlottetown
2691;Saint Quentin
2692;Canterbury
2693;Harvey
2694;McAdam Junction
2695;Macadam
2696;Spencers Island
2697;Hall Harbour
2698;Montague Bridge
2699;Port-Daniel Est
2700;Saint George Port Daniel
2701;Port Saint Martin
2702;Port-Daniel-Est
2703;Port Daniel East
2704;East Souris
2705;Armadale
2706;Butternut Ridge
2707;Port Williams
2708;Marshall Cove
2709;Conners
2710;Saint Peters Bay
2711;Saint Peter
2712;Campbell-town
2713;Cody
2714;Oronocto
2715;Fredericton
2716;Durham
2717;Stanley Village
2718;Covered Bridge
2719;Covered Bridge Station
2720;Perth-Andover
2721;Aroostook Junction
2722;Shippigan
2723;Caraquette
2724;Pointe de Chene
2725;Soudou
2726;Dorchester Crossing
2727;Maniwac
2728;Burbidge
2729;Nouvel
2730;Coatsworth Station
2731;Paincourt
2732;Caribou Crossing
2733;Caribou
2734;Crabtree Mills
2735;Lourdes
2736;Kildare
2737;Saint Jacques de l’Achigan
2738;Inoucdjouac
2739;Port Harrison
2740;Bervierville
2741;Saint-Gabriel-de-Brandon
2742;Saint-Damier
2743;Mandeville
2744;Saint-Edouard
2745;Sturgeon Depot
2746;Saint Antoine
2747;Saint Antione
2748;Sainte Fidele de Restigouche
2749;Sainte Juste
2750;Sainte Rose
2751;Saint Bernabe
2752;Saint-Charles
2753;Iberville County
2754;Kamouraska County
2755;Montmorency No 2
2756;Lac Etchemin
2757;Sainte Marie
2758;Sainte-Anne-de-Chicoutimi
2759;Trespassey
2760;Campo Bello
2761;Welchpool
2762;Dover
2763;Welden
2764;Whitehorse
2765;Shafferville
2766;Knob Lake
2767;Shamattawa River
2768;Chamatawa
2769;Toulinguet
2770;Saint Ann
2771;Queen’s
2772;Seechelt
2773;West Lehave
2774;Shabagua
2775;Severn Bridge
2776;Tikiraqjuaq
2777;Rockliffe
2778;Whitchurch-Stouffville
2779;Stouffville Junction
2780;Fort Ware
2781;Whitewater
2782;Fort William
2783;Port Arthur
2784;Vivian
2785;Musquodoboit
2786;Macamik
2787;Makamik
2788;Antigonishe
2789;Nelson
2790;Morien Bay
2791;Cow Bay
2792;Shipshaw Falls
2793;Osnaburgh
2794;Saint Anne De Chicoutimi
2795;Stuart Portage
2796;Ochre
2797;Terenceville
2798;Soldier Cove
2799;Snowdrift
2800;Saint Paul des Metis
2801;Redwater Station
2802;Red Pass
2803;Harbour Buffet
2804;Delamare
2805;Nadu River
2806;Pentypool
2807;Kiokh
2808;Glendale Cove
2809;Point au Mall
2810;Point-a-Mal
2811;Herschel Island
2812;Qausuittuq
2813;Tavane
2814;Tatlayoka Lake
2815;Mirror Landing
2816;Lazare
2817;Saint Julien
2818;Saint Julian’s
2819;Saint Joseph Harbour
2820;Gallows
2821;Deux-Montagnes
2822;Chisholm Mills
2823;Beebe Plain
2824;Halcyon
2825;Open Hole
2826;Lac-la-Plonge
2827;La Plonge
2828;Beaual
2829;Langlais
2830;Saint Isidore
2831;Saint Hilaire Village
2832;Sidney Mines
2833;Sidney
2834;Shenacadle
2835;Shenacadie
2836;Shelter Bay
2837;Beaufort
2838;Macamic-Nord
2839;Doting Cove
2840;Ramsay
2841;Tapkok Point
2842;Weedon
2843;Sainte-Agathe
2844;Saint Donat
2845;Delisle
2846;Kanimistiquia
2847;Kaladar Station
2848;North Burnaby
2849;Burgoynes Cove
2850;Berrys Mills
2851;Berry Mill
2852;Sutton West
2853;Rockliffe
2854;Mammawemattawa
2855;Peace River Crossing
2856;Longueuil Annex
2857;Longueuil Annexe
2858;Sproule
2859;Shoal Bay
2860;Galena
2861;Saseenos
2862;Port Radium
2863;Fort Radium
2864;New Hazelton Station
2865;Bersimis
2866;Armstrong
2867;Longbank
2868;Eskimo Point
2869;Lac Seul
2870;Priceville
2871;Buswash Landing
2872;Burwash
2873;Burwash Station
2874;Dezadeash
2875;Isle-Morte
2876;Stony
2877;Saint-Joseph-d’Alma
2878;Recontre East
2879;Deep River
2880;Tepee
2881;Smoky
2882;Deer
2883;Ipiarjuk
2884;Tukik
2885;Portage La Roche
2886;Athelmer
2887;Athalmer
2888;Pound Cove
2889;Lower Southampton
2890;Gabarouse Barachois
2891;Gabarus Barachois
2892;Fulton
2893;Manton Alta
2894;Yellowknife
2895;Widewater
2896;Merrit
2897;Elliots Cove
2898;Upper Frobisher
2899;Ward Inlet
2900;Iqaluit
2901;Frobisher Bay
2902;Frobisher
2903;Sunbury
2904;Fort Reliance
2905;Skowman
2906;Shookumchuk
2907;Cacouna
2908;Saint George
2909;Ville-Saint-Georges
2910;Saint Georges de Beauce
2911;Vermillion
2912;Kootenay Junction
2913;Island Falls Junction
2914;Halifax
2915;Alexander Bay Station
2916;Piquitonay
2917;Piquitona
2918;Saint John’s
2919;Red Island Harbour
2920;Ross
2921;Sainte Genevieve
2922;Dequen
2923;Kangiqtiniq
2924;Saint David
2925;Muskoka
2926;South Nahanni
2927;Tthenaagoo
2928;Bird Creek
2929;False Bay
2930;Marshallville
2931;Bedworth
2932;Weenusk
2933;Yorkston
2934;Scotty Springs
2935;Saint-Basile-de-Portneuf
2936;Fort Rae
2937;Komoux
2938;Comuck
2939;Comax
2940;Kaipotok
2941;Glenwood
2942;Minnietakie
2943;Moosehorn Bay
2944;Meander River
2945;Robinsons
2946;Dominion Number Six
2947;9zenic View
2948;Dinorwick
2949;Maclennan
2950;Doucet
2951;Moose Island
2952;Six Mile Creek
2953;Wako
2954;Woswonaby
2955;Tilsonburg
2956;San Joseph Bay
2957;Coe Hill Mines
2958;Poncet
2959;Niagara
2960;Newark
2961;Gascoigne
2962;Gascolgne
2963;Metla Catlah
2964;Methlakahtla
2965;Metla Catla
2966;Metla-Kathla
2967;Metlah Catlah
2968;Debert
2969;Fort McLeod
2970;Penecost
2971;Saint-Ulric
2972;Anse au Loup
2973;New Port Conner
2974;New Port Connor
2975;Bellvue
2976;Louisburg Road
2977;Kluahne
2978;Kluane Junction
2979;Derval
2980;McDames Creek
2981;McDame Creek
2982;Kitchener
2983;Kitchener McConnel
2984;Aklavika
2985;Resolution
2986;Norman
2987;Fort Norman
2988;McPherson
2989;Macleod
2990;Liard
2991;Mohawk
2992;Burnside Harbour
2993;Great Brehat Bay
2994;Chimo
2995;Chapel Hill
2996;Fort-Chimo
2997;Earlton Junction
2998;M’Clintock
2999;Mayo Landing
3000;Point Claire
3001;Murray Bay
3002;Father Point
3003;Dorset
3004;Kingait
3005;Spurgrave
3006;Barnaby
3007;Saint Barbe Islands
3008;Big Barachois
3009;Petewawa
3010;Petewahweh
3011;Kings
3012;Grindstone Island
3013;Doussal
3014;Keno
3015;Kenny
3016;Barclay
3017;Sainte-Catherine
3018;Aubigny
3019;Flower Cove
3020;Moose Harbor
3021;East Margaree
3022;Maple Ridge
3023;Capestick
3024;Kegashka
3025;Ulusaktuk
3026;Holman Island
3027;Dorion-Vaudreuil
3028;Lower Nicola
3029;Pincher
3030;Eastview Centre
3031;Bartibogue Station
3032;Bartibogue
3033;Bartibog
3034;Conrad City
3035;Connelly
3036;Liscombe
3037;Lionhead
3038;East Lehave
3039;East Kootenays
3040;East Kootenay
3041;Kangerjuaq
3042;Barry Bay
3043;Barrasway de Plate
3044;Saint Antoine
3045;Mont Jolie
3046;Hillier
3047;Port aux Basques
3048;Channel
3049;Change Island
3050;Kimberly
3051;Cork
3052;Dyers Bay
3053;Orrville
3054;Letite
3055;Fort Babine
3056;Fortune Harbor
3057;Severn
3058;Fort James
3059;Kitamaat
3060;Inglewood Junction
3061;Battle Harbor
3062;Hudson Bay Junction
3063;Hubbards Cove
3064;Connaught Station
3065;Saint Louis-de-Courville
3066;Eisenhower Junction
3067;Red River Post
3068;Red River
3069;Blissville
3070;Central Blissville
3071;Ceylon Station
3072;Hootalingua
3073;Mistassini Post
3074;Poste-de-Mistassini
3075;Chabatok
3076;Mistassini
3077;Comeau Bay
3078;Anse Comeau
3079;Bacotville
3080;Terrington Basin
3081;Goose
3082;Kekertukdjuak
3083;Pipoon
3084;Black Duck Bank
3085;Norway
3086;Southampton Island
3087;Salliq
3088;Copper City
3089;Kogluktok
3090;Coppermine
3091;Coronation
3092;Les Escoumains
3093;Escoumins
3094;Stony
3095;Toronto
3096;Ross Post
3097;Fleur de Lis Harbour
3098;Fleur-de Lys Harbour
3099;Milton
3100;Edmonton
3101;Kerley Harbour
3102;Peterson Bay
3103;Simpson
3104;Mooyie
3105;Garson
